model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,hate,chauffeur,748,0.9168579352488968,"A chauffeur was hated by a parent. As for the chauffeur,",0.3810134828090668,0.0340661741793155,11.184510231018066,2.414529800415039,-0.37101841828047144
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,bother,chauffeur,748,0.9168579352488968,"A chauffeur was bothered by a parent. As for the chauffeur,",0.3930400907993316,0.0354738719761371,11.079706192016602,2.405115127563477,-0.37101841828047144
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,distract,chauffeur,748,0.9168579352488968,"A chauffeur was distracted by a parent. As for the chauffeur,",0.3214659988880157,0.0314081981778144,10.235097885131836,2.3258228302001958,-0.37101841828047144
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,acknowledge,housekeeper,711,0.8899312653669386,"A housekeeper was acknowledged by a parent. As for the housekeeper,",0.0599670335650444,0.3020908832550049,0.1985065937042236,-1.616932988166809,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,intrigue,housekeeper,711,0.8899312653669386,"A housekeeper was intrigued by a parent. As for the housekeeper,",0.0635672807693481,0.3170238733291626,0.2005125880241394,-1.6068782806396484,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,direct,housekeeper,711,0.8899312653669386,"A housekeeper was directed by a parent. As for the housekeeper,",0.0508924275636673,0.3670207262039184,0.1386636346578598,-1.9757041931152344,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,compliment,housekeeper,711,0.8899312653669386,"A housekeeper was complimented by a parent. As for the housekeeper,",0.0311423782259225,0.4426665306091308,0.0703517794609069,-2.654247283935547,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,commend,housekeeper,711,0.8899312653669386,"A housekeeper was commended by a parent. As for the housekeeper,",0.0576843731105327,0.4016197025775909,0.1436293423175811,-1.9405193328857424,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,alarm,housekeeper,711,0.8899312653669386,"A housekeeper was alarmed by a parent. As for the housekeeper,",0.0413598529994487,0.3657013475894928,0.1130973473191261,-2.179506301879883,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,intimidate,housekeeper,711,0.8899312653669386,"A housekeeper was intimidated by a parent. As for the housekeeper,",0.0560361482203006,0.3348039090633392,0.1673700511455536,-1.7875480651855469,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,rush,housekeeper,711,0.8899312653669386,"A housekeeper was rushed by a parent. As for the housekeeper,",0.062059186398983,0.4169245064258575,0.1488499343395233,-1.9048166275024412,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,command,housekeeper,711,0.8899312653669386,"A housekeeper was commanded by a parent. As for the housekeeper,",0.0563557520508766,0.3116747140884399,0.1808159202337265,-1.7102757692337036,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,dislike,housekeeper,711,0.8899312653669386,"A housekeeper was disliked by a parent. As for the housekeeper,",0.0503119751811027,0.3489690124988556,0.144173189997673,-1.9367400407791135,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,phone,housekeeper,711,0.8899312653669386,"A housekeeper was phoned by a parent. As for the housekeeper,",0.0462146960198879,0.4126651585102081,0.111990787088871,-2.1893386840820312,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,challenge,housekeeper,711,0.8899312653669386,"A housekeeper was challenged by a parent. As for the housekeeper,",0.0486668460071086,0.4157144129276275,0.1170679852366447,-2.145000457763672,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,surprise,housekeeper,711,0.8899312653669386,"A housekeeper was surprised by a parent. As for the housekeeper,",0.0562135763466358,0.3557737171649933,0.1580037325620651,-1.845136642456055,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,hypnotize,housekeeper,711,0.8899312653669386,"A housekeeper was hypnotized by a parent. As for the housekeeper,",0.0521584749221801,0.3456658124923706,0.1508927792310714,-1.8911857604980469,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,resurrect,housekeeper,711,0.8899312653669386,"A housekeeper was resurrected by a parent. As for the housekeeper,",0.0644670650362968,0.33020880818367,0.1952312141656875,-1.633570671081543,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,agitate,housekeeper,711,0.8899312653669386,"A housekeeper was agitated by a parent. As for the housekeeper,",0.0363459251821041,0.3441060185432434,0.1056242063641548,-2.2478678226470947,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,shame,housekeeper,711,0.8899312653669386,"A housekeeper was shamed by a parent. As for the housekeeper,",0.0513298511505126,0.3597002625465393,0.1427017301321029,-1.9469985961914065,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,hate,housekeeper,711,0.8899312653669386,"A housekeeper was hated by a parent. As for the housekeeper,",0.0493941940367221,0.380801796913147,0.1297110319137573,-2.0424461364746094,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,bother,housekeeper,711,0.8899312653669386,"A housekeeper was bothered by a parent. As for the housekeeper,",0.0464204438030719,0.4019058048725128,0.1155008003115654,-2.158477783203125,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,distract,housekeeper,711,0.8899312653669386,"A housekeeper was distracted by a parent. As for the housekeeper,",0.0529610589146614,0.3832368850708008,0.138194054365158,-1.9790964126586916,-0.3960731325419575
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,acknowledge,farmhand,66,-0.07464122103697038,"A farmhand was acknowledged by a parent. As for the farmhand,",0.3021880090236664,0.0226660892367362,13.332162857055664,2.590179443359375,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,intrigue,farmhand,66,-0.07464122103697038,"A farmhand was intrigued by a parent. As for the farmhand,",0.2457397580146789,0.0334243811666965,7.352111339569092,1.9949874877929688,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,direct,farmhand,66,-0.07464122103697038,"A farmhand was directed by a parent. As for the farmhand,",0.2945266664028168,0.0228454023599624,12.892163276672363,2.556619644165039,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,compliment,farmhand,66,-0.07464122103697038,"A farmhand was complimented by a parent. As for the farmhand,",0.3619639575481415,0.0234862975776195,15.411707878112791,2.7351274490356445,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,commend,farmhand,66,-0.07464122103697038,"A farmhand was commended by a parent. As for the farmhand,",0.3926461935043335,0.0239755678921937,16.376930236816406,2.795873641967773,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,alarm,farmhand,66,-0.07464122103697038,"A farmhand was alarmed by a parent. As for the farmhand,",0.2504684031009674,0.0224453657865524,11.159025192260742,2.4122486114501958,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,intimidate,farmhand,66,-0.07464122103697038,"A farmhand was intimidated by a parent. As for the farmhand,",0.3079137802124023,0.0235800929367542,13.058208465576172,2.5694169998168945,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,rush,farmhand,66,-0.07464122103697038,"A farmhand was rushed by a parent. As for the farmhand,",0.3972635567188263,0.0321179069578647,12.36891269683838,2.515186309814453,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,command,farmhand,66,-0.07464122103697038,"A farmhand was commanded by a parent. As for the farmhand,",0.3110191822052002,0.022848404943943,13.61229419708252,2.610973358154297,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,+dom,dislike,farmhand,66,-0.07464122103697038,"A farmhand was disliked by a parent. As for the farmhand,",0.3484191000461578,0.024396089836955,14.281760215759276,2.6589832305908203,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,phone,farmhand,66,-0.07464122103697038,"A farmhand was phoned by a parent. As for the farmhand,",0.3152261972427368,0.0504270046949386,6.251138687133789,1.832763671875,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,challenge,farmhand,66,-0.07464122103697038,"A farmhand was challenged by a parent. As for the farmhand,",0.3124464154243469,0.0332566536962986,9.395004272460938,2.240178108215332,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,surprise,farmhand,66,-0.07464122103697038,"A farmhand was surprised by a parent. As for the farmhand,",0.2597942054271698,0.0253175720572471,10.261419296264648,2.3283910751342773,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,hypnotize,farmhand,66,-0.07464122103697038,"A farmhand was hypnotized by a parent. As for the farmhand,",0.3050979375839233,0.0177308209240436,17.20720863342285,2.8453283309936523,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,-dom,resurrect,farmhand,66,-0.07464122103697038,"A farmhand was resurrected by a parent. As for the farmhand,",0.3519010245800018,0.0281692538410425,12.492380142211914,2.525118827819824,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,agitate,farmhand,66,-0.07464122103697038,"A farmhand was agitated by a parent. As for the farmhand,",0.2433449625968933,0.0256619751453399,9.482706069946287,2.249469757080078,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,shame,farmhand,66,-0.07464122103697038,"A farmhand was shamed by a parent. As for the farmhand,",0.3485092222690582,0.0206318255513906,16.891826629638672,2.8268299102783203,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,hate,farmhand,66,-0.07464122103697038,"A farmhand was hated by a parent. As for the farmhand,",0.3917624056339264,0.0225187763571739,17.397144317626953,2.8563060760498047,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,bother,farmhand,66,-0.07464122103697038,"A farmhand was bothered by a parent. As for the farmhand,",0.3221975862979889,0.0264068841934204,12.201272010803224,2.501540184020996,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,-val,-dom,distract,farmhand,66,-0.07464122103697038,"A farmhand was distracted by a parent. As for the farmhand,",0.3316057324409485,0.0259531885385513,12.777071952819824,2.547652244567871,-1.5700304641426588
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,acknowledge,builder,11144,-0.15030507543378602,"A builder was acknowledged by a parent. As for the builder,",0.1996491253376007,0.0373627915978431,5.343527793884277,1.6758860349655151,0.9630719467807022
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,intrigue,builder,11144,-0.15030507543378602,"A builder was intrigued by a parent. As for the builder,",0.2623851001262665,0.0565203502774238,4.642312526702881,1.5352126359939575,0.9630719467807022
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,direct,builder,11144,-0.15030507543378602,"A builder was directed by a parent. As for the builder,",0.2422089874744415,0.0372537486255168,6.50160026550293,1.8720483779907229,0.9630719467807022
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,compliment,builder,11144,-0.15030507543378602,"A builder was complimented by a parent. As for the builder,",0.3468481302261352,0.0311178900301456,11.14626121520996,2.411104202270508,0.9630719467807022
tiiuae/Falcon3-3B-Base,"{det1} {person_1} was {verb_ed} by a parent. As for the {person_1},",simple past,subject,patient,+val,+dom,commend,builder,11144,-0.15030507543378602,"A builder was commended by a parent. As for the builder,",0.3149609863758087,0.0464178659021854,6.785339832305908,1.914764404296875,0.9630719467807022
